patternId	monoisoMz	charge	rtStart	rtApex	rtEnd	fwhm	nScans	intensityApex	intensitySum
375	473.27693644530996	2	8.8803554	8.907737110798612	8.928528	0.08575097009884658	11	32423.15919273485	237826.88759502137
375	473.7777278218778	2	8.889113649999999	8.893423640511685	8.915390550000001	-0.062432901495569126	5	9956.518728535657	52245.44637954955
376	745.1902053289892	1	8.8540785	8.869753239374552	8.928528	0.07854627587557594	17	31541.863411284055	470148.794177752
376	746.1903060364574	1	8.871597099999999	8.875952348829095	8.92414885	0.7624092327202163	8	7831.225134517625	59454.78589293943
377	402.53205217021605	3	8.8584587	8.878524717159392	8.928528	0.03739716425663531	15	17955.12358815029	225158.0495260297
377	402.8662591882068	3	8.86721795	8.87151218129659	8.972306849999999	-0.0075992516060221504	18	15192.538764466382	161691.45781856345
378	470.7369031777831	2	8.884734550000001	8.912313145365646	8.928528	0.08151449325677973	7	19027.375870740027	85679.93642125496
378	471.23810028423594	2	8.9110104	8.919868778371017	8.928528	0.09306878335166147	3	8613.673348550037	22632.979738527112
379	420.1910092673899	4	8.8978719	8.910261673073746	8.9335113	0.03629226451128531	8	53639.79337226355	259409.99967788468
379	420.44191508883927	4	8.89349275	8.90939974893578	9.0247607	0.03779875236985042	20	23957.215447655828	222072.62932078645
380	555.2765892337903	2	8.8409411	8.864310882717215	8.9335113	0.06184735236538863	20	35598.85944667836	478040.27886560454
380	555.7781513866043	2	8.86283885	8.900548462975966	8.95116425	0.04235176502099414	15	20790.548318940608	152605.24013214099
381	415.24760046928236	2	8.8978719	8.908597987999602	8.94467055	0.04789247148766407	10	37436.42370600675	259119.8057839785
381	415.7491569092275	2	8.8978719	8.90797154984876	8.9335113	0.09229332578776095	8	13121.786400552894	71672.59734483619
382	447.09884228604426	1	8.90663025	8.940986625711533	8.96308085	0.07561401464998596	11	56693.169497411276	571693.6228821842
382	448.0990876061746	1	8.92414885	8.935547314950588	8.9576434	0.056949478194111336	6	21315.322611670425	87596.64894147203
383	536.1646957576141	1	8.8803554	8.901018900176659	9.0378981	0.13362850194306475	33	76885.4170159974	2570153.4260003264
383	537.1657288181888	1	8.84969935	8.865370165226302	8.9679277	0.35145008242417575	25	45025.177757221034	968573.3248212967
383	538.1629634675181	1	8.884734550000001	8.897870252521686	8.94467055	0.019942263592584553	12	22322.760475545423	202737.92184686725
384	679.8424534600914	2	8.9022511	8.908727713834525	8.976686	-0.45830870509051636	11	4925.534369134385	134224.86049508164
384	680.3435122430128	2	8.9110104	8.91736743807634	8.94467055	0.08295918323204887	4	8276.909321944695	31463.01251557197
385	431.0678512528013	1	8.9110104	8.929628298401745	8.95116425	0.06398458954700814	8	32718.975625733827	223890.60661237262
385	432.06776822145076	1	8.9197697	8.93217655631573	8.98167035	0.3192831260618618	10	7285.14049409864	72579.36935399992
386	578.1261916859131	1	8.8978719	8.929950944422044	8.95116425	0.054286068437019	11	15493.069030801136	175047.34897395887
386	579.1251651754515	1	8.9197697	8.926170975005903	8.95116425	-0.0159925032129955	4	10615.096229939361	36534.23553980703
387	463.12959465128716	1	8.8321828	8.919192658721286	8.972306849999999	0.147398412067421	30	51984.76479504027	1238183.649460722
387	464.1289805405863	1	8.90663025	8.923320964020816	8.95116425	0.05133183514163697	9	10454.247757920368	90972.51813450808
388	423.19933650955824	3	8.92414885	8.945928429250102	8.96308085	0.04877930639548289	7	11520.069049637907	93131.93841583443
388	423.533283121929	3	8.92414885	8.928345530745707	8.9679277	0.1703055772804305	6	11038.927160978035	58047.29485399442
389	437.7343159766485	2	8.92414885	8.946004787962774	8.972306849999999	0.038992962676154264	8	21710.507524007277	86748.93501507038
389	438.23604655401016	2	8.92414885	8.930893950582146	8.96308085	-0.01933403414851753	5	14968.636164414376	41857.759248078175
390	454.23343000288	3	8.915390550000001	8.959400951216859	8.99801605	0.10402715418670283	16	54910.92228765621	595058.4983375948
390	454.5669441226755	3	8.92414885	8.943549358506113	8.96308085	0.06954494538432954	6	14462.277960384425	63130.68174845052
391	682.2272849057341	1	8.94467055	8.963121145536954	8.9679277	0.13165389411250317	4	4909.649217889717	21776.87721671522
391	683.224892479624	1	8.94467055	8.957678499984056	8.96308085	1.4020914226146033	3	5236.536804255777	18796.72869778266
392	583.2911705401319	2	8.89349275	8.952890909024548	8.972306849999999	0.04780335451880546	14	18332.954501563116	239158.21676168207
392	583.7928402858562	2	8.928528	8.961043524142617	8.9679277	6.551035379303016E-4	4	24343.047410076535	70707.06324002807
393	419.9411124863899	4	8.94467055	8.954976521076647	8.98167035	0.06613586988770592	7	43067.07422781572	198345.12911260448
393	420.1910258975391	4	8.9335113	8.953420344332834	8.972306849999999	0.034595200831814665	7	13846.15896275236	117814.23145871118
394	517.2307637662271	3	8.94467055	8.95350290387006	8.972306849999999	0.04635440274209657	5	34967.948023880206	124015.42874555028
394	517.5652157562175	3	8.9335113	8.93897267609019	8.976686	-6.052177668891545E-4	8	29305.68361299064	151017.20299063085
395	441.23067340587573	3	8.928528	8.950557951834927	8.976686	0.047829160941336823	7	21720.411859752894	116580.09287424585
395	441.56450889962093	3	8.9197697	8.957484335002208	8.976686	0.0437639272538366	11	17294.527036143718	118450.85959165802
396	524.7796331910735	2	8.9197697	8.99853309227596	9.0247607	0.13398791423002976	18	13668.64925410124	175863.52932436173
396	525.2852895780806	2	8.928528	8.962350061053986	8.98167035	0.06378022306929765	10	13743.735482485905	115682.34093863492
397	817.2116655140334	1	8.9335113	8.959428844487515	8.976686	0.09047495798735383	8	52394.91932087386	357580.89889736375
397	818.2110571631958	1	8.915390550000001	8.949626023367758	8.9926911	0.07656467617080764	15	23254.78396027902	299145.1325353015
398	889.2311938850547	1	8.89349275	8.928035587373708	9.01162115	0.1191593611323345	23	23220.063980229246	444408.9301035016
398	890.232167010662	1	8.89349275	8.920243381100153	8.98167035	0.08870464874809159	17	15983.912736744665	192493.06763785647
399	423.1993154695193	3	8.96308085	8.976403390866565	9.033518950000001	0.062204746476336226	13	27716.92203278566	197393.5694584971
399	423.53327540662286	3	8.9679277	8.98338247972881	8.9926911	0.22235218364446396	4	10617.9902881926	35421.75196750899
400	433.3304421681435	1	8.92414885	8.970178752300413	9.02913985	0.6367166725606523	21	54400.90035223586	789221.6866601238
400	434.3338067115516	1	8.9335113	8.959647894932493	8.9926911	0.05582714288972035	8	13487.253339364384	70291.84875938015
401	523.1332553650199	1	8.90663025	8.975170162520426	9.0160003	0.14295175929827053	22	61765.26761702915	1135325.533511932
401	524.1338086042182	1	8.95116425	8.968783574564824	8.99801605	1.6929728717987587	8	6100.387669122916	56633.68803165649
402	402.53191031769126	3	8.9679277	8.974850055235729	9.0028629	0.05405193163466393	7	16921.223797587263	75289.02589824918
402	402.86599940194156	3	8.972306849999999	8.986461269116196	9.0028629	0.06514009430585688	5	9552.286945186594	35427.13222520754
403	609.206913242746	1	8.9022511	9.005042588398664	9.05979375	0.2541360158287702	33	40594.44287493119	1092958.306603872
403	610.2069546851982	1	8.89349275	8.941079708768942	9.0028629	0.057968162077621344	20	12053.787562306119	228448.5772312623
404	419.94071423511497	4	8.98167035	9.009315826604452	9.0247607	0.054573787483048974	9	26055.425397104184	253666.72323696077
404	420.1909019159825	4	8.972306849999999	9.004111137556675	9.04665635	0.04082817679996609	12	28016.77685909308	248293.1702668846
405	463.1463835050723	1	8.94467055	8.972114182703791	9.033518950000001	0.9810313305758456	18	53661.97555637817	886677.5061014055
405	464.14373555719646	1	8.95116425	8.989810841034975	9.007242049999999	0.12219232296911109	11	19474.76866093608	232680.9599836835
406	470.73644392870347	2	8.9679277	9.000108873862272	9.01162115	0.044137140061170754	8	19698.39099640455	126932.04201071539
406	471.2384071848759	2	8.9679277	8.988141806968823	9.007242049999999	0.03976510655874854	7	15135.896607453484	61315.51934312133
407	447.0988187780464	1	8.96308085	8.975115999414363	9.01162115	0.056664322666893696	10	58356.80564266649	530023.492964474
407	448.0992529222202	1	8.976686	8.990466860523494	9.0247607	0.04665763999469341	10	20544.246276209095	133440.4395499176
407	449.096352819452	1	8.89349275	8.998197667119511	9.0378981	0.10853593642607251	28	19477.427424340094	336614.9044405769
408	517.2308917184209	3	8.972306849999999	9.00998822171545	9.05979375	0.052736107326115444	17	24828.873335993634	427376.0205991121
408	517.5652701353443	3	8.976686	9.002687013835521	9.0247607	0.04573674938085581	9	29507.817456512697	211259.61487360395
408	517.898840752431	3	8.98167035	9.005154443698338	9.01162115	0.033698559636647474	4	9818.32325726127	41293.972820787225
409	504.10733150586555	1	8.884734550000001	9.01748839489254	9.042277250000001	0.16887050469813403	33	29023.22146392377	766653.1672895794
409	505.1038502657749	1	8.95116425	8.990672729766667	9.0160003	0.06276613951651555	13	17109.61200198962	155431.38530064022
410	891.2302510303216	1	8.9576434	8.998866567331518	9.0160003	0.022663546610502294	12	15813.888770759688	137002.09384235114
410	892.2319649857656	1	8.98167035	8.991503749060731	9.0203805	0.183940411820668	6	8254.51725484968	42269.01468630596
411	522.116222404664	1	9.0028629	9.01483159835927	9.02913985	0.2923422552764805	5	6631.95794823983	30121.306532194587
411	523.1145407139107	1	9.0028629	9.011721164084442	9.0160003	8.329211688433702E-4	3	3257.003260681482	18032.616516318005
412	597.1533738891535	1	8.9197697	8.980213942628277	9.098120649999998	0.1994024679252142	37	37480.83325287709	1394017.3867405273
412	598.1535874322955	1	8.9022511	8.967857803853821	9.0160003	0.11242646069307227	19	9773.193031759754	144288.54859306436
413	473.2769176004929	2	8.928528	8.95119896523134	9.0203805	0.09555792316961309	17	32860.946832420064	362633.60488474264
413	473.7782882829503	2	8.92414885	9.00570390226661	9.02913985	0.1291518890917338	16	8906.447403571196	134092.07867721748
414	431.0850551467163	1	8.976686	8.996340029464074	9.0247607	0.07568774534062328	10	43405.67065614155	356508.79547224316
414	432.08643641299466	1	8.99801605	9.016449340863801	9.0247607	0.16875757769876998	5	9456.915930783747	46759.75568536544
415	441.23042478341364	3	9.0028629	9.01628511556988	9.033518950000001	0.03871030917832918	7	18265.568554684003	84552.45642618195
415	441.5648541194901	3	9.007242049999999	9.033553599373104	9.0378981	0.006939551931537835	6	21037.845722892554	61584.81552056816
416	409.0653422032874	4	9.0247607	9.032152362420437	9.042277250000001	0.6227412280229316	3	8727.732995879363	24476.276901383397
416	409.3152015036849	4	9.01162115	9.037903729001146	9.042277250000001	-0.390767746378998	5	8042.30119317727	35147.18596409421
417	439.8430106787162	1	8.98724425	9.014757276729886	9.084524850000001	0.5506501971727857	21	45112.17039509014	768082.9640033455
417	440.84348124863425	1	8.98724425	9.037970577029801	9.042277250000001	0.08657091138971396	11	4792.306529632084	100280.07995429159
418	476.74528671194975	2	9.007242049999999	9.042135236434161	9.0735291	0.04423192906237183	13	14429.566870983068	188544.45259866264
418	477.2474205147796	2	9.0247607	9.037614404263147	9.042277250000001	1.3269862039009581	4	8246.184692229876	30293.58418658389
419	524.7798319473092	2	9.0247607	9.039274172323964	9.051035500000001	0.0660612320431273	5	15929.108660180495	54669.57834752011
419	525.2852569473554	2	9.01162115	9.023685201025497	9.0735291	-0.09331030440080212	11	13842.83004164242	128895.24795330579
420	419.9408263712263	2	9.0247607	9.035358467472005	9.05979375	0.020772117603245377	8	35337.85224972934	165237.9807143301
420	420.44113845597235	2	9.0247607	9.044790909145107	9.051035500000001	0.0014570298938387793	4	10994.525056435883	62375.2326314509
421	470.73661310494236	2	9.01162115	9.031556488607011	9.079096750000001	0.04702372288504719	14	36886.51564762676	350468.0762603441
421	471.23868766752986	2	9.007242049999999	9.020686216980115	9.051035500000001	0.02689195087756069	9	22346.64394064851	119597.95201932767
422	555.2766620917799	2	9.0028629	9.02214058891028	9.064172899999999	-0.09193018127425923	12	20680.811953017088	175020.42163981494
422	555.7778266639353	2	9.0203805	9.02468646074468	9.051035500000001	0.007840233963595011	6	16313.050442126103	67453.12691597757
423	891.2304895441995	1	9.0247607	9.042273145914082	9.05541465	0.027327978973900713	7	17493.050711294847	91556.4400586352
423	892.2283288243312	1	9.033518950000001	9.037884405915502	9.051035500000001	-0.08061693079943666	3	8611.146776892454	26657.764137232065
424	415.2474057800756	2	9.0160003	9.038969244042834	9.05541465	0.03197744548933379	9	22397.620615737345	164954.87857580677
424	415.74913868104227	2	9.033518950000001	9.055464476723149	9.05979375	-0.020586208978944143	6	9308.920573849291	41283.65686116867
425	448.09896981734676	1	9.0247607	9.039786551840594	9.05541465	0.06267699116688519	7	19716.559641308726	101542.9211158742
425	449.09660773640496	1	9.0378981	9.044828964844413	9.0735291	0.03186342133083109	7	16960.116219623582	80706.10046078727
426	423.1996388134336	3	9.033518950000001	9.044664148551616	9.079096750000001	0.1916571782845331	10	17095.69845357706	152903.55979010757
426	423.53276948543646	3	9.0247607	9.029372157203078	9.05541465	0.65220847210702	7	9336.03877065649	61293.070389052584
427	431.067123853897	1	9.0247607	9.03785159096547	9.064172899999999	0.062253470918207654	9	31510.74299104655	220491.84862118968
427	432.0682920367948	1	9.0203805	9.026677053765136	9.05541465	-0.04017493574574971	7	9216.702087086709	53091.326951641924
428	506.08650044476883	1	9.0160003	9.031438506913075	9.05979375	0.04860573331360207	9	21703.429528372886	151282.92935036946
428	507.08429577305566	1	9.02913985	9.033428128880637	9.064172899999999	0.39840984421477543	6	16070.714301176078	52003.071499051395
429	473.27642601869843	2	9.0203805	9.049913639450104	9.064172899999999	0.03706440674006117	10	27406.462163367134	199416.27782421658
429	473.7782135191221	2	9.02913985	9.040295574487285	9.05979375	0.10000009845938251	5	16797.618442118262	55648.219487324306
430	489.77684451775326	2	8.95116425	9.047672004492894	9.084524850000001	0.24088744683797536	28	46687.20759014493	912422.8542292758
430	490.27672118711945	2	8.976686	8.996875158037671	9.05979375	0.10513525687112768	13	15968.542007963646	131034.20563453659
431	610.1831867864333	1	9.0378981	9.056732423633491	9.124395450000002	0.10826162900679748	19	48038.773748798005	727286.9403249687
431	611.1845233787262	1	9.0735291	9.110149141627016	9.12877455	0.0354337657335595	12	21555.580495540118	182852.43584817887
431	612.1820551320095	1	9.0735291	9.11132020834889	9.115637150000001	0.11852400838397159	7	8738.231155370386	53638.62078672387
432	611.1840743231705	1	9.033518950000001	9.044114030721085	9.0735291	0.05005427798426787	9	25007.443252441022	139594.8927440192
432	612.1810414827597	1	9.042277250000001	9.059795363535175	9.064172899999999	-1.4451361468409267	4	10441.25967646732	28345.875081405233
433	453.5639892513247	3	8.39404825	8.672764194008465	9.068553099999999	0.4054658473725308	138	345181.9760993203	2.780658613492514E7
433	453.89828609757376	3	8.37653165	8.701557567559638	9.093740449999999	0.36243697119085816	145	272318.4399065906	1.9249991703075547E7
434	534.190890772778	1	9.0203805	9.054981222697329	9.12877455	0.12022457465631575	24	44501.48442146204	815008.4145298784
434	535.1882196855327	1	9.01162115	9.043666947090617	9.0735291	0.048882715595945925	13	24509.388223357048	237446.9767557982
435	890.2312765413445	1	9.0203805	9.069958203955542	9.111258	0.17485843077846575	17	22315.57671988029	266462.69965991704
435	891.2308476915314	1	9.05541465	9.06960917950048	9.093740449999999	0.1321256520953682	6	19882.571516376454	74937.03593413655
435	892.2305360477036	1	9.068553099999999	9.07802065142325	9.093740449999999	0.3490252823450817	4	6920.792816140911	27458.925461607425
436	463.12949173567563	1	8.972306849999999	9.086145139997605	9.111258	0.2019976942831221	30	49770.90707987144	1293504.654376115
436	464.1290439334432	1	8.95116425	9.0801321655392	9.098120649999998	0.0900696071875231	26	15591.355155752466	271231.28054412897
436	465.1273574095984	1	9.0160003	9.04305321399756	9.084524850000001	0.050735651767134016	13	14970.7546315629	140415.47548579285
437	583.291394907	2	9.007242049999999	9.043229368097476	9.084524850000001	0.06869557353360634	17	37735.57936981416	344794.9709094964
437	583.7927075905715	2	9.0378981	9.060363722425686	9.084524850000001	0.06125163117682675	8	13112.899508083467	94766.1385707982
438	524.2783057460913	2	9.042277250000001	9.061471055200522	9.106878850000001	-0.061471344303040354	14	43395.281685715396	432609.34631031705
438	524.7792096640703	2	9.051035500000001	9.05845188966387	9.089360249999999	0.024151063062385347	6	12597.199616723245	59312.557886756375
439	816.2129780519341	1	9.0203805	9.11553201718754	9.13753285	0.22575343283814675	26	65906.331005698	1490915.3254831585
439	817.2115531023126	1	8.976686	9.04044713287867	9.093740449999999	0.14332097477197792	25	53546.725843767505	1218400.342064664
439	818.2112617043722	1	8.9926911	9.018477764742201	9.089360249999999	0.09154663556618559	21	32644.993927783784	459671.5323146255
440	413.5383860261267	3	9.051035500000001	9.06387935463023	9.089360249999999	0.029505662721243553	7	15935.560339009553	80942.66040356143
440	413.87237885356694	3	9.042277250000001	9.058336369914196	9.106878850000001	0.10256225830172916	9	10580.42375415736	63971.827109334365
441	408.5442127368509	3	9.064172899999999	9.076334439946878	9.098120649999998	0.02676676917390175	7	56145.85845664412	249897.34296966242
441	408.87867633665536	3	9.051035500000001	9.082510513771561	9.106878850000001	0.13961914338905856	9	16820.953210223637	109595.49935774815
442	651.1441310736146	1	9.051035500000001	9.07159274074759	9.098120649999998	0.050195679634285284	10	29641.00089296645	217185.17846370826
442	652.1447030012381	1	9.033518950000001	9.078200165225056	9.106878850000001	0.07274697134256414	11	11044.327403160958	104549.0454128062
443	448.7597108528652	3	9.084524850000001	9.09571057256564	9.111258	0.035261478791234424	6	13510.883215693055	84184.97177439851
443	449.0960413108743	3	9.079096750000001	9.08518659252414	9.10249975	0.10731661662694592	5	19003.089615452474	61935.953229863764
444	419.940952646331	4	9.05979375	9.095749099034474	9.111258	0.03081477880061989	11	13370.495114374902	124597.88021354658
444	420.1913849068166	4	9.064172899999999	9.091937682784684	9.10249975	0.0670067838269155	7	21690.4621420643	103982.86516238382
445	517.2307810145159	3	9.05979375	9.081636627175042	9.106878850000001	0.37834487650200366	10	26380.778252168515	170354.1793628101
445	517.5651515512467	3	9.068553099999999	9.105902532719126	9.12877455	0.04052450612612901	11	24198.165955244083	188088.5070479036
446	432.0679612380358	1	9.089360249999999	9.09355579349621	9.111258	0.04496517793053911	4	8298.696659978279	26897.14191123291
446	433.06408202177926	1	9.093740449999999	9.10476991347152	9.111258	-0.03976176164385947	3	7109.466457447978	20616.655471394213
447	470.7363526485068	2	9.079096750000001	9.091406376211644	9.12877455	0.07286844872344034	11	34802.61193722951	308076.551483942
447	471.23834654954504	2	9.05979375	9.091759725517052	9.111258	0.08886388978391757	8	14747.859776561465	101202.06057239136
448	473.2768629466437	2	9.064172899999999	9.091959578189572	9.1200163	0.04570625529870043	12	19266.140985033384	206405.04320363112
448	473.7787913591271	2	9.068553099999999	9.088019748165214	9.115637150000001	-0.48069773296377605	7	10375.148760881963	64706.26860131664
449	579.1043540491829	1	9.05541465	9.09397947366226	9.1200163	0.08723274686970939	14	36354.59845038406	356596.0866661317
449	580.104328158725	1	9.0247607	9.096702819669627	9.115637150000001	0.09651925192540212	17	10711.335586401296	153803.2588478311
450	439.842923048148	1	9.084524850000001	9.103879129361601	9.1200163	0.07328677513332771	8	30208.764598409434	256706.10397807206
450	440.8433519894493	1	9.051035500000001	9.096829663664918	9.1200163	-0.7940584747203729	13	11024.269482066402	123328.60590193719
451	506.08624564132595	1	9.05979375	9.078499171429721	9.1200163	0.05112254229544	13	19436.02799216347	194421.77870494235
451	507.08390274587134	1	9.0735291	9.096354599850045	9.124395450000002	0.060837544643185026	10	11577.019327102913	83566.41926263201
452	433.3304191739525	1	9.02913985	9.044146976476432	9.18310965	0.17030335286771603	34	54542.95620968199	1414083.0748142789
452	434.33411940451344	1	9.05979375	9.112338323205602	9.1200163	0.15843445704787484	11	9491.39955474043	87007.16158872284
453	464.1290514297091	1	9.098120649999998	9.112991232521766	9.12877455	0.030757588400931013	7	14624.520891953493	90104.04991568098
453	465.12750834545045	1	9.093740449999999	9.112770425024891	9.1200163	0.16424629948221536	5	16351.00176129691	52003.832132418516
454	419.941060805373	2	9.111258	9.119935044896199	9.13753285	0.04914066523029703	6	18015.272109124468	82052.38636640878
454	420.4424477373313	2	9.111258	9.128934463585985	9.133153700000001	0.003920923789284103	4	17368.135335656687	41207.90215937684
455	447.0989169687271	1	9.01162115	9.125618166960203	9.146292200000001	0.25972669885277355	30	62956.39865319514	1452350.6834692291
455	448.0990570641148	1	9.089360249999999	9.118857512612292	9.146292200000001	0.11217840084465003	13	13937.521630905647	203399.6381235507
456	408.210189152507	3	9.111258	9.12120646494959	9.1594306	0.06958077542144814	11	56188.21157573604	468274.2754794875
456	408.5443930376536	3	9.098120649999998	9.105360320346819	9.13753285	0.04627477649126277	9	39681.84585051138	268679.2773394417
457	467.8380621504503	1	9.098120649999998	9.12894481247912	9.146292200000001	0.13802077686943903	11	23726.263583226093	216958.9570009297
457	468.8384501845277	1	9.111258	9.115620568281336	9.13753285	0.03863481396615498	5	8808.48795765287	38543.715693537124
458	489.77666717129586	2	9.084524850000001	9.114169967553956	9.1681889	0.08401967247946018	19	49440.39490640783	690818.2590142088
458	490.27731808780953	2	9.115637150000001	9.140334785389074	9.163809749999999	0.045841811405257005	8	18351.355548297095	92988.43264757836
458	490.77544916492946	2	9.124395450000002	9.128717426683187	9.13753285	-0.017270312259405785	3	8682.55853754248	18916.14553246517
459	461.1680424150257	1	9.033518950000001	9.094290781956268	9.141912000000001	0.14656133781222636	24	46110.64554424272	829263.8567751269
459	462.1696139683205	1	9.079096750000001	9.115934957350483	9.13753285	0.09892817681429733	10	8819.593432196772	81608.61738548704
460	503.10658195062047	1	9.05979375	9.138993348005913	9.17754405	0.14029639306968633	26	72140.18783331243	1607530.3642863194
460	504.10714062857284	1	9.042277250000001	9.098434851285058	9.141912000000001	0.12626878759485294	22	28872.118857508478	567543.782142463
461	535.1883085698416	1	9.0735291	9.116499100896297	9.15067235	0.10595276913274354	17	23088.804241251404	350992.2543073548
461	536.1856336597587	1	9.106878850000001	9.135393424826688	9.141912000000001	-0.244864432288864	7	9142.416923129156	40937.54513336734
462	579.1041948980097	1	9.1200163	9.131653424882218	9.146292200000001	0.05091112770112716	6	31001.711836883613	154146.5293179403
462	580.1051385441608	1	9.115637150000001	9.12378844860201	9.146292200000001	0.06904935323363759	6	11164.96294446307	56812.73407583225
463	413.5381715233869	3	9.124395450000002	9.130946350818126	9.15067235	-0.4530353515663137	5	7269.44923298824	32002.221683006843
463	413.87274982000713	3	9.106878850000001	9.140171143648644	9.146292200000001	-0.004997310085650852	6	5993.753296516792	72634.05879596756
464	463.1462872211045	1	9.033518950000001	9.048276784414812	9.20666885	0.19172353327429725	37	55568.70595612923	1832738.412756667
464	464.1439508434189	1	9.042277250000001	9.097387152277538	9.15067235	0.15246265237460932	24	34194.721032694535	629199.5897351224
465	473.27666943079345	2	9.1200163	9.13153974632923	9.15505145	0.03814056622416473	7	22814.377767265767	104486.11421437681
465	473.7782262229529	2	9.124395450000002	9.130955974775043	9.1594306	-0.7209466853726667	5	7185.490069343054	34471.31031835229
466	476.7451567762686	2	9.12877455	9.13548976659175	9.15505145	0.024675608159762774	6	14873.430525008422	59892.48184414882
466	477.24783998367707	2	9.124395450000002	9.130765296925539	9.15505145	-0.051481801577494934	5	7515.96099458267	28779.359591891392
467	505.08595427862775	1	9.133153700000001	9.14958672703242	9.199698049999999	0.13715043522125825	14	48975.7376691883	555539.6026454862
467	506.0867276741064	1	9.1200163	9.150431242010857	9.1942616	0.06682375607049451	16	24703.791465117938	273778.854596821
467	507.0841252961356	1	9.124395450000002	9.142934800629952	9.1594306	0.08155283622736675	7	10968.827310072204	64196.08091868676
468	521.1166633821473	1	9.13753285	9.148366391562783	9.163809749999999	0.28065011201911716	6	11738.645298042284	67170.58453376207
468	522.116149132012	1	9.141912000000001	9.155089029583243	9.1594306	0.06188932344052489	4	6622.362859438503	27522.063028465232
469	744.1922991191204	1	9.079096750000001	9.183685320224493	9.224067699999999	0.21643663444915262	30	76759.23108987659	1967305.9269348248
469	745.1908327762383	1	9.064172899999999	9.12670384833279	9.163809749999999	0.10674781561382574	22	28590.065980072053	599604.265879131
470	517.2306259908053	3	9.141912000000001	9.159459134652646	9.163809749999999	-0.062241967838007284	5	19762.159011388234	62151.27565459965
470	517.5652249792611	3	9.12877455	9.159440221939937	9.163809749999999	-0.20774166084838797	7	11435.377177273336	73824.76404532972
471	463.1295194193855	1	9.111258	9.136139358556807	9.18310965	0.333668220185384	16	54054.41627431489	727404.543479144
471	464.12899822595267	1	9.12877455	9.140765439203964	9.163809749999999	0.025894427232682204	7	13304.174602349956	85194.77977060636
472	430.0881726239047	1	9.064172899999999	9.093100761757174	9.224067699999999	0.1974816385356526	33	69604.09074191652	2078868.15643221
472	431.08542676651155	1	9.0247607	9.151221305237865	9.1681889	0.15000781652132034	32	44510.48658817163	1213134.392485689
473	447.0987970414687	1	9.146292200000001	9.157281391576735	9.172568049999999	-0.21325466496893242	6	46193.888022587285	272578.8230731973
473	448.0989894164635	1	9.146292200000001	9.161694198143564	9.18310965	0.039552505668291715	8	22160.074046627044	127072.84815032754
473	449.0965144556217	1	9.13753285	9.158414583352357	9.199698049999999	0.05248368851078311	13	10984.01160609246	141782.5132011345
474	468.2654157078052	2	9.12877455	9.152940530692584	9.172568049999999	0.03719067149453892	10	46908.56757064686	323371.551876014
474	468.7667871451038	2	9.146292200000001	9.170482284407306	9.17754405	0.1465924091482833	6	15115.772520124909	47469.125245476986
475	651.1439103778815	1	9.12877455	9.154564602534647	9.172568049999999	0.04049997897884161	10	26943.39184790011	187325.86729742165
475	652.1446326779169	1	9.106878850000001	9.1545883285004	9.17754405	0.03392335132427782	15	16493.440415488516	159445.58503939118
476	432.0670601323007	1	9.15505145	9.16821604347724	9.172568049999999	-0.01946758185395936	4	8896.15794691774	36503.69621080561
476	433.06487225031793	1	9.15067235	9.166171539545097	9.172568049999999	-0.011749101723363964	3	6203.390489860686	20630.109006907347
477	526.2849534053213	2	9.146292200000001	9.162296121134844	9.17754405	0.03256129914413819	7	24688.593221092895	88615.64741206818
477	526.7866091348461	2	9.15505145	9.168234053576485	9.172568049999999	0.02194448350783773	3	9281.829705050275	29728.332487275766
478	461.1677747580121	1	9.141912000000001	9.175715539377144	9.199698049999999	0.08432734847452039	12	35637.47288994143	423408.9760230938
478	462.1698491029965	1	9.13753285	9.155664812843394	9.172568049999999	0.044945283272811665	8	9481.786077584666	55840.382739660236
479	431.26460688099525	2	9.02913985	9.157846028080787	9.172568049999999	0.03703957962825122	30	91478.4839462311	1076080.9769629904
479	431.76547671626423	2	9.111258	9.15973981589581	9.172568049999999	0.029816721747593533	13	21973.200718931846	146141.53787732136
480	453.56396436530736	3	9.068553099999999	9.081885828423031	9.1942616	0.1342607713121975	27	117226.33772667384	2136015.311154723
480	453.89825162557594	3	9.093740449999999	9.135840266546332	9.219212500000001	0.17802101151070815	26	62037.30270231486	1168408.1907288686
480	454.23292268452644	3	9.111258	9.128430545469808	9.17754405	0.03082421278003089	12	18186.192314230626	189163.4188555464
481	439.8428686320999	1	9.1200163	9.171952194333352	9.2415863	0.2118715893253551	25	33804.888000248895	853441.5390761918
481	440.84331437530955	1	9.12877455	9.157437024165397	9.1886825	0.04820529890162639	12	11972.223133306528	121556.38371608044
482	470.73649406994986	2	9.12877455	9.156418126516579	9.1886825	0.11843918602577652	13	29779.120598304416	330097.8145346241
482	471.238296260368	2	9.133153700000001	9.185612353171878	9.20666885	0.07713936208788574	15	17286.428697785443	231287.52853745042
483	413.53794369977163	3	9.17754405	9.18874496232263	9.1942616	-0.006777778120024891	3	4544.103731467732	17519.864740165594
483	413.87333300513865	3	9.18310965	9.188650051902911	9.20666885	-0.010356231359352819	3	5881.765107512192	17725.087934222203
484	537.1656581068486	1	9.1200163	9.190972268504956	9.276619400000001	0.2733853085192308	33	47845.60094159703	1251339.5012897977
484	538.1628523382333	1	9.15067235	9.186765499086018	9.20666885	0.09611803145078568	11	25244.01142710876	190708.58979802163
