mz	mostAbundantMz	charge	rtStart	rtApex	rtEnd	fwhm	nIsotopes	nScans	averagineCorr	mass	massCalib	intensityApex	intensitySum
413.87319204826275	413.87319204826275	3	8.791124700000001	8.807234628028555	8.8219162	0.0010922477605408432	2	5	0.9496523268329661	1238.5961597898893	1238.5996337039633	11039.953302876818	60728.78031659265
454.23299325046827	454.23299325046827	3	8.7550729	8.788321229056073	8.8163475	0.0536985363835889	2	11	0.9849668750841204	1359.6764058905592	1359.6780035944814	92756.05865558711	699107.4992316348
532.2717573502955	532.2717573502955	1	8.7441063	8.793031315430195	8.82734635	0.1837446429076337	2	14	0.9925024041542344	531.2644646279703	531.3171228085545	54063.40186278356	692298.0700776675
441.23056143666145	441.23056143666145	3	8.78176225	8.808098303050162	8.83656195	0.0680100501472296	3	9	0.9956593444839769	1320.6692046053963	1320.6712735364026	20935.16285211363	316657.42991666385
555.2762352885559	555.2762352885559	2	8.8069934	8.811330165313894	8.8409411	-0.03321690053207149	2	7	0.9349080977537626	1108.5383509207716	1108.5459468701304	42746.644287109375	228754.51786085812
419.9409640866221	419.9409640866221	4	8.791124700000001	8.811334707993508	8.8540785	-0.045718232797163694	4	10	0.9816351231494895	1675.7341805298108	1675.7340464293502	63286.79641723633	958777.4312207486
517.8993019556783	517.8993019556783	3	8.7861414	8.80688553290096	8.83656195	-0.186475072767756	2	7	0.9911932468636976	1550.6721547552088	1550.6721268907647	11481.02589628439	103036.78690011744
415.2476203367291	415.2476203367291	2	8.8069934	8.811546729692756	8.8409411	0.7985321608839229	2	7	0.9999546158708864	828.480258656345	828.5091362170431	31825.585712879423	198835.34385306732
443.14019830855005	443.14019830855005	1	8.8069934	8.824733703725315	8.8409411	-0.0671482878198173	2	7	0.9916598904735474	442.1321901191985	442.1283615592435	10482.999642708508	77723.19227046533
448.09902544788616	448.09902544788616	1	8.8069934	8.830264614983117	8.84532025	0.2781800826369274	2	8	0.946983740031583	447.0894875706004	447.09173032134066	18441.840466846916	174618.01921652062
503.10662372351874	503.10662372351874	1	8.8069934	8.811355052890207	8.84532025	-0.06813011970078264	3	8	0.9915975798189558	502.09784635111737	502.14144095432215	73268.14892578125	667041.3115871332
890.2321901700914	890.2321901700914	1	8.802155899999999	8.835399352391736	8.8540785	0.03274058283572501	3	8	0.9675708322112101	889.2218142614614	889.2441093978221	22447.27491257841	257571.9677039637
461.16833443917045	461.16833443917045	1	8.78176225	8.832805644775318	8.84969935	0.08424899216406345	2	9	0.9999243619760116	460.1607588834426	460.1767655375389	34707.3526371466	341187.2869620926
524.7796423039928	524.7796423039928	2	8.791124700000001	8.821567450176442	8.8540785	0.062397038361920565	2	13	0.9589433262485323	1047.5488727870063	1047.5593380426194	22645.800136746067	216130.30860012898
577.1253488424719	577.1253488424719	1	8.8069934	8.846137343452927	8.86283885	-0.10842500410663547	2	12	0.9999925132639272	576.1175628913032	576.1747874579268	34989.77869530959	477480.99346813647
679.8426399093076	679.8426399093076	2	8.78176225	8.822183388454398	8.8540785	0.028256046250904276	2	11	0.9970237302203976	1357.6710108099296	1357.672560047705	26721.128780611223	269918.4310161151
454.233225932085	454.233225932085	3	8.811372550000002	8.834705073615915	8.915390550000001	0.14960801460294348	2	23	0.8570298887837252	1359.6775900742614	1359.6792304420712	72141.92274381491	1216242.118498032
536.1648112761915	536.1648112761915	1	8.8069934	8.864600127946472	8.8803554	-0.4108324753921302	3	16	0.9983494844062909	535.1564390662224	535.2099011337797	95144.35174280975	1769444.9373392903
817.2115803365649	817.2115803365649	1	8.8069934	8.823137533709803	8.884734550000001	0.19990411436879185	3	17	0.9626178548846068	816.2037499246114	816.2341771251128	50962.54939350535	931194.358659409
439.8432756077342	439.8432756077342	1	8.8069934	8.82296358000367	8.871597099999999	0.17342065250302596	2	13	0.9924983130121748	438.83529163740286	438.8271991217601	37347.3829992996	415770.28090784716
684.2017078852391	684.2017078852391	1	8.8069934	8.833296385392162	8.84969935	0.6892674795376799	2	9	0.9797574242408198	683.1943692996049	683.242691026116	27013.926920103542	264330.49927445984
441.230739614049	441.230739614049	3	8.82734635	8.844104165351844	8.871597099999999	0.08595284621302923	2	6	0.9696514738401748	1320.6697996656203	1320.6718330025033	25799.959018208334	196860.710665468
523.13307905718	523.13307905718	1	8.7259835	8.878079813561405	8.90663025	0.48141935034931294	2	36	0.9870281015131831	522.1256154173755	522.1761221647089	64795.65463032821	2089714.0824055155
413.53858957453537	413.53858957453537	3	8.8069934	8.830336667575454	8.86721795	0.035402118662741344	2	13	0.9702005758412574	1237.5934821130206	1237.5970976702054	23406.02744464702	330975.64673488255
611.1847141523185	611.1847141523185	1	8.83656195	8.853317236006088	8.871597099999999	0.03817206187013156	2	7	0.9999995496331125	610.1762467493861	610.2324385778703	20307.719661504543	112352.55113686736
447.0989342085664	447.0989342085664	1	8.8069934	8.8642131512686	8.90663025	0.1059819350740554	3	22	0.9918774485443071	446.09041522760526	446.0915323491955	63513.257757906555	1496888.4266022588
448.75968323675954	448.75968323675954	2	8.8069934	8.83967742165373	8.871597099999999	0.058405811281581066	2	14	0.9439047789332822	895.5049333122327	895.5266504771919	44062.477897860095	510520.39901413984
670.1740470557802	670.1740470557802	1	8.8069934	8.85136908543729	8.939090400000001	0.1481995693709166	2	29	0.9259273888492459	669.1645275331957	669.2147768291107	107961.12832513647	2610826.728207166
415.24743144768473	415.24743144768473	2	8.8321828	8.873690967564395	8.8978719	0.16562550560867706	3	15	0.9646053559052992	828.4801422351695	828.509063331441	33648.67474826326	502290.0427919482
473.2768870134486	473.2768870134486	2	8.84969935	8.867096506465966	8.8803554	0.008318357973493562	2	7	0.9933647301276511	944.5387603741704	944.5560804106053	25593.445775041855	188562.3582856495
461.16817260429673	461.16817260429673	1	8.8409411	8.869446040594385	8.94467055	0.030673962393208853	2	20	0.9394916841920425	460.1600919821881	460.17610291683485	32713.86588602705	411801.1906961327
504.10742089159817	504.10742089159817	1	8.83656195	8.86748118411669	8.884734550000001	0.06694883246815664	2	11	0.943381447464114	503.0974577136849	503.1414547644643	26682.769985439907	348204.47379984846
423.1992839991891	423.1992839991891	3	8.83656195	8.879962639926514	8.8978719	0.03404000890738956	3	14	0.9217292843896062	1266.5759302868212	1266.5789409492766	21506.99741765196	359482.83591052867
449.9110959802465	450.1134805615712	5	8.8540785	8.88269686564004	8.9022511	-0.04012681726883649	2	8	0.9000369997695205	2244.521685292709	2244.5245879428217	6956.484957311357	87462.39356255294
524.779625925158	524.779625925158	2	8.8540785	8.888945449169231	8.928528	0.15081515226239972	2	15	0.9827605291614495	1047.548539695341	1047.5590302900475	24177.984664513144	331056.83420849236
817.2127632188458	817.2127632188458	1	8.86283885	8.915708764657753	8.9335113	0.08103258810214697	3	11	0.9998682339312754	816.2037183211419	816.2341341087031	54930.377950488415	727574.1472155724
431.08544077033395	431.08544077033395	1	8.8069934	8.86862675987746	8.89349275	0.06264498769598248	2	19	0.9860761967519858	430.07798422357257	430.0572848621331	45487.893624674885	743980.8076729194
419.94094491916746	419.94094491916746	4	8.8540785	8.883330415678394	8.94467055	0.10179514998048234	3	19	0.9135365526410193	1675.7345091850668	1675.7343991312268	52766.78775091532	1234972.5518487925
609.207019484888	609.207019484888	1	8.791124700000001	8.884015133586532	8.9022511	0.10496398405635432	2	21	0.9896361183478113	608.1987893324599	608.255170920003	34433.18781894627	714887.3806612686
651.1442670181438	651.1442670181438	1	8.8163475	8.87610484268062	8.8978719	0.08071022248756776	2	13	0.9941628137850788	650.1362736258218	650.1887702381729	25546.95645285803	351434.21184231935
496.83401377702046	496.83401377702046	1	8.86721795	8.880157538739974	8.9022511	0.029095394305855393	2	8	0.9994402144724328	495.82585569870423	495.8665561302933	21698.42407219344	147854.11438695298
464.12901449511276	464.12901449511276	1	8.8163475	8.855089144763513	8.9022511	0.06903706260889919	2	14	0.9396241912370593	463.11969995708586	463.13840980841707	12060.22152791261	274120.3044204226
517.2309489600864	517.2309489600864	3	8.84969935	8.884058747843921	8.92414885	0.04504155262469922	2	17	0.9258509225953687	1548.6712951607274	1548.6714277414333	32831.79540309753	582488.4839800277
431.0676917913514	431.0676917913514	1	8.8069934	8.811343852405221	8.9110104	0.02274105936182025	2	23	0.9986197969859373	430.0600226678476	430.039296531836	41281.75799560547	774560.5327343761
522.1159390867383	522.1159390867383	1	8.86283885	8.88550215183134	8.9110104	0.6154636458700793	2	7	0.999805375924994	521.1077851957244	521.1579088712632	7126.45252259148	57707.28123640854
463.1462804822453	463.1462804822453	1	8.8069934	8.863988935019783	8.94467055	0.17212827512729945	2	30	0.9990391252841904	462.1377125767338	462.15559033043655	64251.48576191337	1961608.4257236507
611.1843844342436	611.1843844342436	1	8.871597099999999	8.89985902993252	8.915390550000001	0.04029297869642079	2	9	0.9962004742601543	610.1763462190024	610.2325492482486	12364.122414004778	155345.63385773438
423.1992723542599	423.1992723542599	3	8.8978719	8.908247577178656	8.92414885	0.0651448908997736	2	6	0.9966401567039223	1266.5758060199319	1266.578729618897	15532.076544785732	106914.14822687101
473.27693644530996	473.27693644530996	2	8.8803554	8.907737110798612	8.928528	0.08575097009884658	2	11	0.9674403953821361	944.5390496353274	944.5563927095108	32423.15919273485	290072.3339745709
745.1902053289892	745.1902053289892	1	8.8540785	8.869753239374552	8.928528	0.07854627587557594	2	17	0.9678245515704251	744.1826035776321	744.222489138977	31541.863411284055	529603.5800706914
402.53205217021605	402.53205217021605	3	8.8584587	8.878524717159392	8.972306849999999	0.03739716425663531	2	18	0.9990678393972583	1204.5742237342208	1204.5786575613386	17955.12358815029	386849.5073445932
470.7369031777831	470.7369031777831	2	8.884734550000001	8.912313145365646	8.928528	0.08151449325677973	2	7	0.977892585714276	939.4590310751641	939.4767368937688	19027.375870740027	108312.91615978206
420.1910092673899	420.1910092673899	4	8.89349275	8.910261673073746	9.0247607	0.03629226451128531	2	20	0.9994726378515069	1676.7352806635135	1676.7350801464809	53639.79337226355	481482.62899867113
555.2765892337903	555.2765892337903	2	8.8409411	8.864310882717215	8.95116425	0.06184735236538863	2	20	0.9740668480487653	1108.5386913258558	1108.5463509868878	35598.85944667836	630645.5189977456
415.24760046928236	415.24760046928236	2	8.8978719	8.908597987999602	8.94467055	0.04789247148766407	2	10	0.9886237214343792	828.4807019829753	828.5096033966063	37436.42370600675	330792.40312881465
447.09884228604426	447.09884228604426	1	8.90663025	8.940986625711533	8.96308085	0.07561401464998596	2	11	0.9964813828209524	446.0911800246853	446.0922773217526	56693.169497411276	659290.2718236563
536.1646957576141	536.1646957576141	1	8.84969935	8.901018900176659	9.0378981	0.13362850194306475	3	33	0.9969005077809578	535.1565221291404	535.2100069286593	76885.4170159974	3741464.67266849
679.8424534600914	679.8424534600914	2	8.9022511	8.91736743807634	8.976686	0.08295918323204887	2	11	0.9192187209677466	1357.6702139437139	1357.67172563263	8276.909321944695	165687.8730106536
431.0678512528013	431.0678512528013	1	8.9110104	8.929628298401745	8.98167035	0.06398458954700814	2	10	0.996140214445391	430.05980403023256	430.0390541440406	32718.975625733827	296469.9759663725
578.1261916859131	578.1261916859131	1	8.8978719	8.929950944422044	8.95116425	0.054286068437019	2	11	0.9951148386359543	577.1181979779103	577.1754094155766	15493.069030801136	211581.5845137659
463.12959465128716	463.12959465128716	1	8.8321828	8.919192658721286	8.972306849999999	0.147398412067421	2	30	0.9844900195756966	462.12205965958543	462.13991300751644	51984.76479504027	1329156.16759523
423.19933650955824	423.19933650955824	3	8.92414885	8.945928429250102	8.9679277	0.04877930639548289	2	7	0.9992851504384327	1266.5757211053863	1266.578669579941	11520.069049637907	151179.23326982884
437.7343159766485	437.7343159766485	2	8.92414885	8.946004787962774	8.972306849999999	0.038992962676154264	2	8	0.9999735850707431	873.4542270115094	873.4780826369403	21710.507524007277	128606.69426314856
454.23343000288	454.23343000288	3	8.915390550000001	8.959400951216859	8.99801605	0.10402715418670283	2	16	0.8631825684485602	1359.6782897958544	1359.6798828279805	54910.92228765621	658189.1800860453
682.2272849057341	682.2272849057341	1	8.94467055	8.957678499984056	8.9679277	1.4020914226146033	2	4	0.9344153199007823	681.2174351988149	681.2659488055886	5236.536804255777	40573.60591449788
583.2911705401319	583.2911705401319	2	8.89349275	8.961043524142617	8.972306849999999	6.551035379303016E-4	2	14	0.9627723598602682	1164.567968026979	1164.5735495455322	24343.047410076535	309865.28000171017
419.9411124863899	419.9411124863899	4	8.9335113	8.954976521076647	8.98167035	0.06613586988770592	2	7	0.9803489251348194	1675.734077181741	1675.7338376953	43067.07422781572	316159.3605713156
517.2307637662271	517.2307637662271	3	8.9335113	8.95350290387006	8.976686	0.04635440274209657	2	8	0.9834379584598036	1548.670639029388	1548.6707057335918	34967.948023880206	275032.6317361811
441.23067340587573	441.23067340587573	3	8.9197697	8.950557951834927	8.976686	0.047829160941336823	2	11	0.985023676550274	1320.6694849062274	1320.6715315154966	21720.411859752894	235030.9524659039
524.7796331910735	524.7796331910735	2	8.9197697	8.962350061053986	9.0247607	0.06378022306929765	2	18	0.9979463546008183	1047.548162966254	1047.5586460340398	13743.735482485905	291545.87026299664
817.2116655140334	817.2116655140334	1	8.915390550000001	8.959428844487515	8.9926911	0.09047495798735383	2	15	0.9596732450480797	816.2028038152354	816.2332149744436	52394.91932087386	656726.0314326652
889.2311938850547	889.2311938850547	1	8.89349275	8.928035587373708	9.01162115	0.1191593611323345	2	23	0.9994342283839313	888.2233263006972	888.2457655827718	23220.063980229246	636901.9977413581
423.1993154695193	423.1993154695193	3	8.96308085	8.976403390866565	9.033518950000001	0.062204746476336226	2	13	0.9140577555235325	1266.5759268151992	1266.578906286887	27716.92203278566	232815.3214260061
433.3304421681435	433.3304421681435	1	8.92414885	8.970178752300413	9.02913985	0.6367166725606523	2	21	0.9906623329081371	432.3232060517853	432.3059177085337	54400.90035223586	859513.5354195039
523.1332553650199	523.1332553650199	1	8.90663025	8.975170162520426	9.0160003	0.14295175929827053	2	22	0.9757145878166985	522.1258610221395	522.1763512183798	61765.26761702915	1191959.2215435884
402.53191031769126	402.53191031769126	3	8.9679277	8.974850055235729	9.0028629	0.05405193163466393	2	7	0.9902445138220559	1204.573750698392	1204.5780991103154	16921.223797587263	110716.15812345673
609.206913242746	609.206913242746	1	8.89349275	9.005042588398664	9.05979375	0.2541360158287702	2	33	0.9941077213541925	608.1991278384397	608.2555305852868	40594.44287493119	1321406.8838351343
419.94071423511497	419.94071423511497	4	8.972306849999999	9.004111137556675	9.04665635	0.04082817679996609	2	12	0.9991947421043021	1675.7327204048324	1675.7325248323727	28016.77685909308	501959.8935038454
463.1463835050723	463.1463835050723	1	8.94467055	8.972114182703791	9.033518950000001	0.9810313305758456	2	18	0.9999759292418934	462.1379645173113	462.15582780276395	53661.97555637817	1119358.466085089
470.73644392870347	470.73644392870347	2	8.9679277	9.000108873862272	9.01162115	0.044137140061170754	2	8	0.9998210516465779	939.4587566614163	939.4764919386625	19698.39099640455	188247.56135383673
447.0988187780464	447.0988187780464	1	8.89349275	8.975115999414363	9.0378981	0.056664322666893696	3	28	0.8711721315946268	446.08835974286137	446.0894642176683	58356.80564266649	1000078.8369549685
517.2308917184209	517.2308917184209	3	8.972306849999999	9.002687013835521	9.05979375	0.04573674938085581	3	17	0.944341472305752	1548.670851367415	1548.6709975292654	29507.817456512697	679929.6082935033
504.10733150586555	504.10733150586555	1	8.884734550000001	9.01748839489254	9.042277250000001	0.16887050469813403	2	33	0.9981721395517367	503.0990002171693	503.1430256840494	29023.22146392377	922084.5525902197
891.2302510303216	891.2302510303216	1	8.9576434	8.998866567331518	9.0203805	0.022663546610502294	2	12	0.9884819481729109	890.2227099053069	890.2448882827442	15813.888770759688	179271.10852865712
522.116222404664	522.116222404664	1	9.0028629	9.01483159835927	9.02913985	0.2923422552764805	2	5	0.9641008694576355	521.1072324431422	521.1573506202232	6631.95794823983	48153.92304851259
597.1533738891535	597.1533738891535	1	8.9022511	8.980213942628277	9.098120649999998	0.1994024679252142	2	37	0.9797247824428513	596.1458580527583	596.2028689447654	37480.83325287709	1538305.9353335917
473.2769176004929	473.2769176004929	2	8.92414885	8.95119896523134	9.02913985	0.09555792316961309	2	17	0.9930524749822803	944.5392673932629	944.5566392511614	32860.946832420064	496725.6835619601
431.0850551467163	431.0850551467163	1	8.976686	8.996340029464074	9.0247607	0.07568774534062328	2	10	0.9954739026781023	430.0775603221546	430.0568453751851	43405.67065614155	403268.5511576086
441.23042478341364	441.23042478341364	3	9.0028629	9.033553599373104	9.0378981	0.006939551931537835	2	7	0.9999554821486835	1320.669602247231	1320.6716132810368	21037.845722892554	146137.27194675012
409.0653422032874	409.0653422032874	4	9.01162115	9.032152362420437	9.042277250000001	0.6227412280229316	2	5	0.9727197069363626	1632.2301111870547	1632.2297826076244	8727.732995879363	59623.46286547761
439.8430106787162	439.8430106787162	1	8.98724425	9.014757276729886	9.084524850000001	0.5506501971727857	2	21	0.9943736187911287	438.8354453872155	438.82737139869425	45112.17039509014	868363.043957637
476.74528671194975	476.74528671194975	2	9.007242049999999	9.042135236434161	9.0735291	0.04423192906237183	2	13	0.9514705843406758	951.4762406065843	951.4930140964861	14429.566870983068	218838.0367852465
524.7798319473092	524.7798319473092	2	9.01162115	9.039274172323964	9.0735291	0.0660612320431273	2	11	0.794921870386872	1047.550500618235	1047.5609560886387	15929.108660180495	183564.8263008259
419.9408263712263	419.9408263712263	2	9.0247607	9.035358467472005	9.05979375	0.020772117603245377	2	8	0.9982073275578962	837.8665474854487	837.8943333618489	35337.85224972934	227613.213345781
470.73661310494236	470.73661310494236	2	9.007242049999999	9.031556488607011	9.079096750000001	0.04702372288504719	2	14	0.9902075796146145	939.4590517228945	939.4768357105354	36886.51564762676	470066.0282796718
555.2766620917799	555.2766620917799	2	9.0028629	9.02214058891028	9.064172899999999	-0.09193018127425923	2	12	0.9856888753386032	1108.5385992610657	1108.5461988602194	20680.811953017088	242473.5485557925
891.2304895441995	891.2304895441995	1	9.0247607	9.042273145914082	9.05541465	0.027327978973900713	2	7	0.9859452428932057	890.2219853301723	890.2441427654502	17493.050711294847	118214.20419586726
415.2474057800756	415.2474057800756	2	9.0160003	9.038969244042834	9.05979375	0.03197744548933379	2	9	0.9846216955426078	828.4803771461296	828.5092564096304	22397.620615737345	206238.53543697542
448.09896981734676	448.09896981734676	1	9.0247607	9.039786551840594	9.0735291	0.06267699116688519	2	7	0.9066138936631609	447.0893219884449	447.0915656292923	19716.559641308726	182249.02157666147
423.1996388134336	423.1996388134336	3	9.0247607	9.044664148551616	9.079096750000001	0.1916571782845331	2	10	0.9772047750309302	1266.5759529665752	1266.5789264532523	17095.69845357706	214196.63017916016
431.067123853897	431.067123853897	1	9.0203805	9.03785159096547	9.064172899999999	0.062253470918207654	2	9	0.9999428275472083	430.0595160983867	430.038763808588	31510.74299104655	273583.1755728316
506.08650044476883	506.08650044476883	1	9.0160003	9.031438506913075	9.064172899999999	0.04860573331360207	2	9	0.9975093631171827	505.0779385338488	505.1227281206284	21703.429528372886	203286.00084942085
473.27642601869843	473.27642601869843	2	9.0203805	9.049913639450104	9.064172899999999	0.03706440674006117	2	10	0.9800679553952153	944.5384544158758	944.5557906518441	27406.462163367134	255064.49731154088
489.77684451775326	489.77684451775326	2	8.95116425	9.047672004492894	9.084524850000001	0.24088744683797536	2	28	0.9433495273369742	977.538709487212	977.5536128374597	46687.20759014493	1043457.0598638124
610.1831867864333	610.1831867864333	1	9.0378981	9.056732423633491	9.12877455	0.10826162900679748	3	19	0.9976441675941412	609.1752321253165	609.2315628087546	48038.773748798005	963777.9969598714
611.1840743231705	611.1840743231705	1	9.033518950000001	9.044114030721085	9.0735291	0.05005427798426787	2	9	0.9934598250347808	610.1757773055839	610.231983068589	25007.443252441022	167940.76782542444
453.5639892513247	453.5639892513247	3	8.37653165	8.672764194008465	9.093740449999999	0.4054658473725308	2	145	0.9995670916946455	1357.6701491248045	1357.6720955758751	345181.9760993203	4.7056577838000685E7
534.190890772778	534.190890772778	1	9.01162115	9.054981222697329	9.12877455	0.12022457465631575	2	24	0.9999997739754419	533.1823468927231	533.2354107920005	44501.48442146204	1052455.3912856765
890.2312765413445	890.2312765413445	1	9.0203805	9.069958203955542	9.111258	0.17485843077846575	3	17	0.9842265861148027	889.2228526541505	889.24516579026	22315.57671988029	368858.661055661
463.12949173567563	463.12949173567563	1	8.95116425	9.086145139997605	9.111258	0.2019976942831221	3	30	0.9970566775887232	462.1210033521193	462.13886226679006	49770.90707987144	1705151.4104060368
583.291394907	583.291394907	2	9.007242049999999	9.043229368097476	9.084524850000001	0.06869557353360634	2	17	0.9573947370881247	1164.5682261728755	1164.5738307650245	37735.57936981416	439561.10948029463
524.2783057460913	524.2783057460913	2	9.042277250000001	9.061471055200522	9.106878850000001	-0.061471344303040354	2	14	0.9281137418216007	1046.5419513896807	1046.5525194933218	43395.281685715396	491921.9041970734
816.2129780519341	816.2129780519341	1	8.976686	9.11553201718754	9.13753285	0.22575343283814675	3	26	0.95579467828089	815.202947665125	815.2335539306151	65906.331005698	3168987.199862448
413.5383860261267	413.5383860261267	3	9.042277250000001	9.06387935463023	9.106878850000001	0.029505662721243553	2	9	0.996678993321878	1237.5929430465258	1237.5965006742333	15935.560339009553	144914.48751289578
408.5442127368509	408.5442127368509	3	9.051035500000001	9.076334439946878	9.106878850000001	0.02676676917390175	2	9	0.9861900134548758	1222.6109934197923	1222.614965478226	56145.85845664412	359492.8423274106
651.1441310736146	651.1441310736146	1	9.033518950000001	9.07159274074759	9.106878850000001	0.050195679634285284	2	11	0.9938851726815574	650.1361082883135	650.1886016656059	29641.00089296645	321734.2238765145
448.7597108528652	448.7597108528652	3	9.079096750000001	9.08518659252414	9.111258	0.10731661662694592	2	6	0.9999984008461538	1343.2598452928667	1343.2615343294315	19003.089615452474	146120.92500426227
419.940952646331	419.940952646331	4	9.05979375	9.091937682784684	9.111258	0.0670067838269155	2	11	0.9992354960415395	1675.7341584014935	1675.733888103438	21690.4621420643	228580.7453759304
517.2307810145159	517.2307810145159	3	9.05979375	9.081636627175042	9.12877455	0.37834487650200366	2	11	0.9910587780373563	1548.670574691397	1548.6706646495475	26380.778252168515	358442.6864107137
432.0679612380358	432.0679612380358	1	9.089360249999999	9.09355579349621	9.111258	0.04496517793053911	2	4	0.9096386466161954	431.057647138814	431.0383824383212	8298.696659978279	47513.79738262712
470.7363526485068	470.7363526485068	2	9.05979375	9.091406376211644	9.12877455	0.07286844872344034	2	11	0.9885413383046173	939.4584166104434	939.4761932758362	34802.61193722951	409278.6120563334
473.2768629466437	473.2768629466437	2	9.064172899999999	9.091959578189572	9.1200163	0.04570625529870043	2	12	0.9858646400150644	944.5393829645387	944.5567223921635	19266.140985033384	271111.3118049478
579.1043540491829	579.1043540491829	1	9.0247607	9.09397947366226	9.1200163	0.08723274686970939	2	17	0.9947452817044085	578.0961349535096	578.1533854828394	36354.59845038406	510399.3455139628
439.842923048148	439.842923048148	1	9.051035500000001	9.103879129361601	9.1200163	0.07328677513332771	2	13	0.977630189032718	438.83484686188524	438.82675151392294	30208.764598409434	380034.70988000924
506.08624564132595	506.08624564132595	1	9.05979375	9.078499171429721	9.124395450000002	0.05112254229544	2	13	0.9894414146599447	505.07736019138645	505.12215850786106	19436.02799216347	277988.19796757435
433.3304191739525	433.3304191739525	1	9.02913985	9.044146976476432	9.18310965	0.17030335286771603	2	34	0.9865587392863966	432.32319033028546	432.3059156283315	54542.95620968199	1501090.2364030017
464.1290514297091	464.1290514297091	1	9.093740449999999	9.112770425024891	9.12877455	0.16424629948221536	2	7	0.962762032949583	463.1201381851339	463.13883117974837	16351.00176129691	142107.8820480995
419.941060805373	419.941060805373	2	9.111258	9.119935044896199	9.13753285	0.04914066523029703	2	6	0.9990064102763161	837.8675546127578	837.8953112409848	18015.272109124468	123260.28852578563
447.0989169687271	447.0989169687271	1	9.01162115	9.125618166960203	9.146292200000001	0.25972669885277355	2	30	0.9953175849481303	446.0912950408589	446.0924157609416	62956.39865319514	1655750.3215927798
408.210189152507	408.210189152507	3	9.098120649999998	9.12120646494959	9.1594306	0.06958077542144814	2	11	0.9982729229786527	1221.6086772986603	1221.612723435747	56188.21157573604	736953.5528189292
467.8380621504503	467.8380621504503	1	9.098120649999998	9.12894481247912	9.146292200000001	0.13802077686943903	2	11	0.9972645789837651	466.83038645908266	466.8523000318341	23726.263583226093	255502.6726944668
489.77666717129586	489.77666717129586	2	9.084524850000001	9.114169967553956	9.1681889	0.08401967247946018	3	19	0.9345101839613255	977.5383945149806	977.5532833534267	49440.39490640783	802722.8371942524
461.1680424150257	461.1680424150257	1	9.033518950000001	9.094290781956268	9.141912000000001	0.14656133781222636	2	24	0.9900171724648722	460.1606849244921	460.1767171240739	46110.64554424272	910872.474160614
503.10658195062047	503.10658195062047	1	9.042277250000001	9.138993348005913	9.17754405	0.14029639306968633	2	26	0.9968896758800473	502.09867676693403	502.14230536537656	72140.18783331243	2175074.1464287825
535.1883085698416	535.1883085698416	1	9.0735291	9.116499100896297	9.15067235	0.10595276913274354	2	17	0.98591130022362	534.1804593406489	534.233689453255	23088.804241251404	391929.79944072216
579.1041948980097	579.1041948980097	1	9.115637150000001	9.131653424882218	9.146292200000001	0.05091112770112716	2	6	0.9988253964464587	578.0963535218499	578.1535750993437	31001.711836883613	210959.26339377253
413.5381715233869	413.5381715233869	3	9.106878850000001	9.130946350818126	9.15067235	-0.4530353515663137	2	6	0.8427137287811155	1237.5933020844195	1237.5968368575514	7269.44923298824	104636.2804789744
463.1462872211045	463.1462872211045	1	9.033518950000001	9.048276784414812	9.20666885	0.19172353327429725	2	37	0.9967205230307516	462.1376721556691	462.1555558242911	55568.70595612923	2461938.0024917894
473.27666943079345	473.27666943079345	2	9.1200163	9.13153974632923	9.1594306	0.03814056622416473	2	7	0.988248591558942	944.5388148814667	944.5561185688065	22814.377767265767	138957.42453272908
476.7451567762686	476.7451567762686	2	9.124395450000002	9.13548976659175	9.15505145	0.024675608159762774	2	6	0.9997075417533833	951.4765345287519	951.4932592697543	14873.430525008422	88671.84143604021
505.08595427862775	505.08595427862775	1	9.1200163	9.14958672703242	9.199698049999999	0.13715043522125825	3	16	0.979119053625622	504.07746837604793	504.1218964435395	48975.7376691883	893514.5381609941
521.1166633821473	521.1166633821473	1	9.13753285	9.148366391562783	9.163809749999999	0.28065011201911716	2	6	0.9930235585829107	520.108410045543	520.1582695783513	11738.645298042284	94692.6475622273
744.1922991191204	744.1922991191204	1	9.064172899999999	9.183685320224493	9.224067699999999	0.21643663444915262	2	30	0.99644790549554	743.1839550322285	743.224045866349	76759.23108987659	2566910.1928139557
517.2306259908053	517.2306259908053	3	9.12877455	9.159459134652646	9.163809749999999	-0.062241967838007284	2	7	0.9855798642545727	1548.6706108507724	1548.6706157149786	19762.159011388234	135976.03969992936
463.1295194193855	463.1295194193855	1	9.111258	9.136139358556807	9.18310965	0.333668220185384	2	16	0.9911547812927218	462.1218525621561	462.13969283182826	54054.41627431489	812599.3232497503
430.0881726239047	430.0881726239047	1	9.0247607	9.093100761757174	9.224067699999999	0.1974816385356526	2	33	0.9545514008353284	429.07881521787334	429.0565958104621	69604.09074191652	3292002.548917899
447.0987970414687	447.0987970414687	1	9.13753285	9.157281391576735	9.199698049999999	-0.21325466496893242	3	13	0.9023536857831773	446.0886318020513	446.08972108413985	46193.888022587285	541434.1844246594
468.2654157078052	468.2654157078052	2	9.12877455	9.152940530692584	9.17754405	0.03719067149453892	2	10	0.9482633945920091	934.5162828710404	934.5344657353003	46908.56757064686	370840.67712149094
651.1439103778815	651.1439103778815	1	9.106878850000001	9.154564602534647	9.17754405	0.04049997897884161	2	15	0.93334600499284	650.1356638333945	650.1881600238069	26943.39184790011	346771.45233681286
